username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;;
friendlydb;26/11/2016 21:48;0;0;Cuba: Havana University students mourn their revolutionary leader Fidel Castro WATCH at: http://www. friendlydb.com/item/10065062/ cuba-havana-university-students-mourn-their-revolutionary-leader-fidel-castro-watch-at … pic.twitter.com/XnCaNJ746h;;;;8,0266E+17;https://twitter.com/friendlydb/status/802660294195449856;;
arturoauto6;26/11/2016 21:48;0;0;Fidel Castro ’s Death Casts Doubt on Cuba-U.S. Relations - The Wall https:// apple.news/A8JlA4HiqSS62L SfdaXYTXA …;;;;8,0266E+17;https://twitter.com/arturoauto6/status/802660291481890816;;
stanedward;26/11/2016 21:48;0;3;Most children under 12 have strong opinions about Fidel Castro;;;;8,0266E+17;https://twitter.com/stanedward/status/802660291431501824;;
lifeandmorelife;26/11/2016 21:48;1;1;We need more #FidelCastro 's & Che Guevara's in the world. Men willing 2fight the Imperialists in the world.;;;#FidelCastro;8,0266E+17;https://twitter.com/lifeandmorelife/status/802660286356459520;;
lindapham90;26/11/2016 21:48;0;0;"RT CNN Vladimir Putin sends condolences to Cuba, saying Fidel Castro was a ""reliable friend of Russia.""… https:// twitter.com/i/web/status/8 02659454370070528 … """"";;;;8,0266E+17;https://twitter.com/lindapham90/status/802660276193595392;;
dhorudrudu;26/11/2016 21:48;0;0;You are disgusting. If you think a comparison of Clinton to Castro is legitimate, you do not know who Fidel Castro was.;;;;8,0266E+17;https://twitter.com/dhorudrudu/status/802660275598094336;;
kikealtamirano;26/11/2016 21:48;0;0;Fidel Castro : A Life in Pictures http:// ln.is/cdn.flipboard. com/co/GohBX …;;;;8,0266E+17;https://twitter.com/kikealtamirano/status/802660258896367616;;
Conservatexian;26/11/2016 21:48;1;0;"News post:  Fidel Castro dies. Justin Trudeau issues statement. Much hilarity ensues. #TrudeauEulogies "" http:// ift.tt/2gxUqmx""";;;#TrudeauEulogies;8,0266E+17;https://twitter.com/Conservatexian/status/802660255834390528;;
aixapaumier;26/11/2016 21:48;11;7;Overwhelming support from Nicaragua, 9 days of National Duel because of #FidelCastro , #FidelCastroInvencible pic.twitter.com/ORDAYyD2QV;;;#FidelCastro #FidelCastroInvencible;8,0266E+17;https://twitter.com/aixapaumier/status/802660249895391232;;
Whichsteps;26/11/2016 21:48;0;0;I wonder if Fidel Castro , got a surprise last night? Is he worshipping or weeping and gnashing his teeth?;;;;8,0266E+17;https://twitter.com/Whichsteps/status/802660246971789312;;
unfalse;26/11/2016 21:48;0;0;Spoke w my mom about Fidel Castro 's death. Thankful for her fleeing pre-Communist Cuba. I have freedoms most native Cubans never dream of;;;;8,0266E+17;https://twitter.com/unfalse/status/802660245050982400;;
TheMarcStone;26/11/2016 21:48;0;0;Fidel Castro had a better weekend than I did;;;;8,0266E+17;https://twitter.com/TheMarcStone/status/802660244090421248;;
Music_News_US;26/11/2016 21:48;0;0;Andy Garcia on Fidel Castro : 'He Claimed History Would Absolve Him, But It Can Also Condemn Him' #Music http://www. newslocker.com/en-us/news/mus ic/andy-garcia-on-fidel-castro-he-claimed-history-would-absolve-him-but-it-can-also-condemn-him/ …;;;#Music;8,0266E+17;https://twitter.com/Music_News_US/status/802660243608137728;;
Lisa_Luerssen;26/11/2016 21:48;1;1;Bombshell: Trump Declares Fidel Castro a “Brutal, Oppressive Dictator” http:// fb.me/80PggvhCp;;;;8,0266E+17;https://twitter.com/Lisa_Luerssen/status/802660242563694592;;
dav_sherid;26/11/2016 21:48;0;0;Trump calls Fidel Castro 'a brutal dictator' as Cuban-Americans dance in the streets http://www. cbc.ca/1.3869414;;;;8,0266E+17;https://twitter.com/dav_sherid/status/802660238591672320;;
XIV_Trading;26/11/2016 21:48;0;0;Cuba’s Fidel Castro is dead at 90 — global reaction is swift, impassioned and politically charged http:// dlvr.it/MlZX0C;;;;8,0266E+17;https://twitter.com/XIV_Trading/status/802660235361927168;;
usdcwatchdog;26/11/2016 21:48;0;0;Nine Liberal Hollywood Elites Who Normalized Communist Dictator Fidel Castro http:// dcwatchdog.org/nine-liberal-h ollywood-elites-who-normalized-communist-dictator-fidel-castro-2/ …;;;;8,0266E+17;https://twitter.com/usdcwatchdog/status/802660234670051330;;
RWBillings;26/11/2016 21:48;0;0;Former Cuban President Fidel Castro dies at age 90, his brother, President Raul Castro... http:// ln.is/KmAKU by #AP via @c0nvey;;@c0nvey;#AP;8,0266E+17;https://twitter.com/RWBillings/status/802660232807796736;;
XIV_Trading;26/11/2016 21:48;0;0;What Fidel Castro ’s death could mean for investors http:// dlvr.it/MlZWz7;;;;8,0266E+17;https://twitter.com/XIV_Trading/status/802660232132325376;;
MarkyDeSuede;26/11/2016 21:48;9;4;Canadians living in Liberal ridings should check their MP's Twitter to see if they've posted praises of Fidel Castro like their boss Justin.;;;;8,0266E+17;https://twitter.com/MarkyDeSuede/status/802660228470685696;;
Seleucus;26/11/2016 21:48;0;0;Party in Miami after Fidel Castro 's death http://www. channelnewsasia.com/news/world/par ty-in-miami-after-fidel-castro-s-death/3321748.html#.WDofMpR_sJc.twitter …;;;#;8,0266E+17;https://twitter.com/Seleucus/status/802660226180648960;;
ImWithScheer;26/11/2016 21:48;7;15;"If Justin Trudeau calls Fidel Castro a remarkable leader"" imagine what he would have called Stalin....""";;;;8,0266E+17;https://twitter.com/ImWithScheer/status/802660224620445696;;
James_Hutzler;26/11/2016 21:48;4;13;Fidel Castro was a horrible man who terrorized innocent people under a mantle of communism glad he's gone;;;;8,0266E+17;https://twitter.com/James_Hutzler/status/802660223144120320;;
maryamina;26/11/2016 21:48;0;2;RIP. The life and times of Fidel Castro http://www. economist.com/news/americas/ 21710922-cubas-communist-leader-who-outlasted-ten-american-presidents-has-died-age-90?fsrc=scn%2Ftw%2Fte%2Fbl%2Fed%2F …;;;;8,0266E+17;https://twitter.com/maryamina/status/802660222103732224;;
Smur_OK;26/11/2016 21:48;0;0;Fidel Castro nearly cut my life off at the age of 9 but I don't hold it against him. #CubanMissileCrisis RIP big man.;;;#CubanMissileCrisis;8,0266E+17;https://twitter.com/Smur_OK/status/802660221890002944;;
dircon;26/11/2016 21:48;0;0;Fidel Castro dies at age 90 http:// ln.is/eBeXB by #HotNewHipHop via @c0nvey;;@c0nvey;#HotNewHipHop;8,0266E+17;https://twitter.com/dircon/status/802660220606545920;;
AjnabhiiTweets;26/11/2016 21:48;0;1;#QuoteOfTheDay “A revolution is not a bed of roses. It is a struggle to the death between the future and the past.” - Fidel Castro;;;#QuoteOfTheDay;8,0266E+17;https://twitter.com/AjnabhiiTweets/status/802660219318845440;;
rwalton22;26/11/2016 21:48;0;2;Fun #fact : Fidel Castro was a Mass Murderer. #trudeaueulogies;;;#fact #trudeaueulogies;8,0266E+17;https://twitter.com/rwalton22/status/802660206278742020;;
kvangs;26/11/2016 21:47;0;0;Sports writer DESTROYS Kaepernick for defending Fidel Castro http:// bit.ly/2g4n2oY @Kaepernick7 #FalseMoralEquivalency;;@Kaepernick7;#FalseMoralEquivalency;8,0266E+17;https://twitter.com/kvangs/status/802660195612512256;;
Always_On_Watch;26/11/2016 21:47;0;0;Journalists Hail Fidel Castro ’s Achievements... - http://www. newsbusters.org/blogs/nb/brent -baker/2016/11/26/journalists-hail-castros-achievements-george-washington-folk-hero#.WDoem6ur2M0.twitter … [REALITY: HE WAS A TYRANNICAL BUTCHER!];;;#;8,0266E+17;https://twitter.com/Always_On_Watch/status/802660191359467520;;
KTBBRadio;26/11/2016 21:47;0;0;Barbara Walters Statement on the Death of Fidel Castro https://www. ktbb.com/post/?p=561768;;;;8,0266E+17;https://twitter.com/KTBBRadio/status/802660171684134912;;
Soprano_24;26/11/2016 21:47;0;0;Liberals (including Obama) are praising #FidelCastro who banned free speech, freedom of assembly and free press in his country.;;;#FidelCastro;8,0266E+17;https://twitter.com/Soprano_24/status/802660154655186944;;
jarejarebinks;26/11/2016 21:47;0;16;"8 y/o brother: what're you doing?"" me: ""reading about fidel castro "" brother: ""is that a guy or a dish?""""";;;;8,0266E+17;https://twitter.com/jarejarebinks/status/802660152646258688;;
grantula17;26/11/2016 21:47;0;1;" Fidel Castro : Leader of the Free World"" You're welcome.""";;;;8,0266E+17;https://twitter.com/grantula17/status/802660150146375680;;
TheLoud_Pack;26/11/2016 21:47;0;0;I know Fidel Castro as a human rights violator and that millions of Cubans have risked their lives to escape their own homeland;;;;8,0266E+17;https://twitter.com/TheLoud_Pack/status/802660147613040640;;
GabrielPila2;26/11/2016 21:47;0;0;"Currently listening to BBC live 5 on the Death of Fidel Castro . A critic said He wasn't like Imelda Marcos, lining up his pockets."" yeesh.""";;;;8,0266E+17;https://twitter.com/GabrielPila2/status/802660147575209985;;
s5772281;26/11/2016 21:47;0;0;Fidel Castro we will be a way better leader than you.;;;;8,0266E+17;https://twitter.com/s5772281/status/802660139438252032;;
garrett_welker;26/11/2016 21:47;0;1;You really must of fucked up when people are praising your death #FidelCastro;;;#FidelCastro;8,0266E+17;https://twitter.com/garrett_welker/status/802660127228723201;;
gldbug;26/11/2016 21:47;0;1;Fidel Castro ’s Death Is an Opportunity to End Cuba’s Communist Dynasty http:// dailysign.al/2fyM23L via @Gundisalvus @DailySignal Bury Raul !;;@Gundisalvus @DailySignal;;8,0266E+17;https://twitter.com/gldbug/status/802660125987061760;;
DiarmuidODea;26/11/2016 21:47;0;1;#fidelcastro @marcorubio @MichelleRempel @JonathanWNV @terrybeech PM needs to walk this back. https:// twitter.com/justintrudeau/ status/802538213688700928 …;;@marcorubio @MichelleRempel @JonathanWNV @terrybeech;#fidelcastro;8,0266E+17;https://twitter.com/DiarmuidODea/status/802660120823939072;;
goodday2smile;26/11/2016 21:47;0;0;RT @MattBatzel : REALITY: Communism kills - 94 million killed in 20th century under it http:// reason.com/blog/2013/03/1 3/communism-killed-94m-in-20th-century … #FidelCastro #maga #pjnet;;@MattBatzel;#FidelCastro #maga #pjnet;8,0266E+17;https://twitter.com/goodday2smile/status/802660118164688897;;
FOXuknews;26/11/2016 21:47;0;0;In Havana, there is sorrow, resignation and fear of the unknown at Fidel Castro 's passing http://www. telegraph.co.uk/news/2016/11/2 6/havana-sorrow-resignation-fear-unknown-fidel-castros-passing/ …;;;;8,0266E+17;https://twitter.com/FOXuknews/status/802660110162165760;;
timothygo_only1;26/11/2016 21:47;0;0;NEWSBREAK: Cuba's Fidel Castro made revolutionary mark on history http:// dlvr.it/MlZWcw;;;;8,0266E+17;https://twitter.com/timothygo_only1/status/802660110031912960;;
walkileaks;26/11/2016 21:47;0;0;How the world reacted to Fidel Castro 's death on social media http:// newsyarn.com/how-the-world- reacted-to-fidel-castros-death-on-social-media …;;;;8,0266E+17;https://twitter.com/walkileaks/status/802660109939863552;;
RichNegrin;26/11/2016 21:47;8;16;My interview on @FOX29philly on passing of dictator Fidel Castro . So proud my Abuela is featured in this piece. http://www. fox29.com/news/219868243 -story …;;@FOX29philly;;8,0266E+17;https://twitter.com/RichNegrin/status/802660100691345408;;
MalditoMendez;26/11/2016 21:47;0;0;Fidel Castro , Cuban Revolutionary Who Defied U.S., Dies at 90 http:// nyti.ms/2g1Jmjp;;;;8,0266E+17;https://twitter.com/MalditoMendez/status/802660098975744000;;
B4NConservative;26/11/2016 21:47;0;0;Fidel Castro Goes To Hell...At Long Last! http:// beforeitsnews.com/opinion-conser vative/2016/11/fidel-castro-goes-to-hell-at-long-last-3217621.html?utm_source=dlvr.it&utm_medium=twitter …;;;;8,0266E+17;https://twitter.com/B4NConservative/status/802660097952452608;;
ChanelOfArabia;26/11/2016 21:47;0;1;I don't hate Fidel Castro in the same way I don't hate Saddam Hussein. Yeah they were cruel but they did a lot for their countries;;;;8,0266E+17;https://twitter.com/ChanelOfArabia/status/802660082999660544;;
webgonewild;26/11/2016 21:47;0;0;The death of a tyrant: Fidel Castro , 1926-2016 http:// ift.tt/2fQQlbX;;;;8,0266E+17;https://twitter.com/webgonewild/status/802660080365637632;;
llmrt2016;26/11/2016 21:47;0;0;Fidel Castro Dead At Age 90 https:// goo.gl/fb/5Hiiq8 | http:// usacomment.com;;;;8,0266E+17;https://twitter.com/llmrt2016/status/802660080147542016;;
JasonSloneTeam;26/11/2016 21:47;0;0;ABC, CNN, MSNBC Propagandists Gush Over Accomplishments Of Tyrannical, Oppressive Murderer Fidel Castro [VIDEO] »... http:// fb.me/5aIPE9I6n;;;;8,0266E+17;https://twitter.com/JasonSloneTeam/status/802660079766044672;;
webgonewild;26/11/2016 21:47;0;0;Fidel Castro 's death ends complicated chapter in baseball history http:// ift.tt/2gi3pHR;;;;8,0266E+17;https://twitter.com/webgonewild/status/802660076435755008;;
blacklifeinphil;26/11/2016 21:47;0;0;Fidel Castro Death: Family Torn Apart by Dysfunction, Affairs - NBC News http:// smar.ws/RE5RH #SmartNews;;;#SmartNews;8,0266E+17;https://twitter.com/blacklifeinphil/status/802660073621204992;;
MovieScratchcom;26/11/2016 21:47;0;0;New Post: Andy Garcia Reacts to Fidel Castro ’s Death: I Feel ‘Deep Sorrow’ for All Cuban People… - http:// tinyurl.com/hrga9g8 #Movies;;;#Movies;8,0266E+17;https://twitter.com/MovieScratchcom/status/802660071247212544;;
EngularBakavaas;26/11/2016 21:47;0;1;9 Instances of #FidelCastro & Cubans Helping Black People Fight Colonialism and White Supremacy http:// atlantablackstar.com/2015/08/14/9-i nstances-of-fidel-castro-and-cubans-helping-black-people-fight-colonialism-and-white-supremacy/5/ …;;;#FidelCastro;8,0266E+17;https://twitter.com/EngularBakavaas/status/802660063420612608;;
Arturoas;26/11/2016 21:47;0;1;¡ Brravo¡ Donald Trump statement on the death of Fidel Castro . #MakeAmericaGreatAgain pic.twitter.com/N7LtV4ZIBy;;;#MakeAmericaGreatAgain;8,0266E+17;https://twitter.com/Arturoas/status/802660061990502400;;
Laila_Horvat;26/11/2016 21:47;0;0;"The Worst Latin American:  Fidel Castro "" https://www. caracaschronicles.com/2016/11/26/wor st-latin-american/ …""";;;;8,0266E+17;https://twitter.com/Laila_Horvat/status/802660061025882112;;
THUTO;26/11/2016 21:47;0;0;"Vladimir Putin sends condolences to Cuba, saying Fidel Castro was a reliable friend of Russia.""… https:// twitter.com/i/web/status/8 02659454370070528 …""";;;;8,0266E+17;https://twitter.com/THUTO/status/802660050447822848;;
AaronWherry;26/11/2016 21:47;16;6;It is possibly worth revisiting what Prime Minister Trudeau's brother wrote about Fidel Castro a decade ago. http:// pointdebasculecanada.ca/alexandre-trud eau-praises-fidel-castro/ …;;;;8,0266E+17;https://twitter.com/AaronWherry/status/802660049986392064;;
JordoWeaklio;26/11/2016 21:47;0;1;Just found out my uncle had dinner with Fidel Castro . Wow;;;;8,0266E+17;https://twitter.com/JordoWeaklio/status/802660047234830336;;
v_rebeque;26/11/2016 21:47;1;2;. @truthraidercom no #Periscope : LIVE: Fidel Castro is dead, Miami Cubans celebrate #LittleHavana #Miami #… https://www. pscp.tv/w/awjErzFvUEVM Z1puemFqZG58MXluS09rWkVkcVhLUsruKlREqhrGzerXTVgD0eHbME5RVH-Imq1SSWt2AS7A …;;@truthraidercom;#Periscope #LittleHavana #Miami #;8,0266E+17;https://twitter.com/v_rebeque/status/802660042176679936;;
CZAR__KING;26/11/2016 21:47;0;0;Perhaps Prime Minister Justin Trudeau ought to read this article, and many like it, before praising Fidel Castro : http://www. miamiherald.com/news/nation-wo rld/world/americas/fidel-castro-en/article117186483.html …;;;;8,0266E+17;https://twitter.com/CZAR__KING/status/802660039924203520;;
jaredmj106;26/11/2016 21:47;0;0;Weeping, hopeful, Cubans look to future without Fidel Castro https:// goo.gl/fb/pJ72mF #headlines #rt;;;#headlines #rt;8,0266E+17;https://twitter.com/jaredmj106/status/802660036761808896;;
matthewsietmann;26/11/2016 21:47;0;1;If Fidel Castro was a president, then I'm a bodybuilder.;;;;8,0266E+17;https://twitter.com/matthewsietmann/status/802660036757651456;;
NVPeople;26/11/2016 21:47;0;0;The death of a tyrant: Fidel Castro , 1926-2016 http:// ow.ly/qy1A100qwkm ^NYDailyNews;;;;8,0266E+17;https://twitter.com/NVPeople/status/802660035931283456;;
Erikika;26/11/2016 21:47;0;0;#prayforadidas who lost his 1 client #FidelCastro ! Capitalism is bad for Cuba only good for #Fidel @Qofficiel;;@Qofficiel;#prayforadidas #FidelCastro #Fidel;8,0266E+17;https://twitter.com/Erikika/status/802660024812240896;;
jkenney;26/11/2016 21:47;148;190;Stephane Dion embarrasses himself yet again. #FidelCastro was an icon of tyranny and oppression. https:// twitter.com/mincanadafa/st atus/802527615370334208 …;;;#FidelCastro;8,0266E+17;https://twitter.com/jkenney/status/802660023163756544;;
BecharaReports;26/11/2016 21:47;0;1;We talk to Cuban exiles about what they felt after hearing the news on Fidel Castro . Find out what they have to... http:// fb.me/5FioTASrM;;;;8,0266E+17;https://twitter.com/BecharaReports/status/802660021364465665;;
MomoAdalois;26/11/2016 21:47;0;0;Fidel Castro dies: The Cuban revolutionary leader's secretive family life | The Independent http://www. independent.co.uk/news/people/fi del-castro-dead-dies-cuba-family-children-wife-raul-exiles-juana-disagreements-affairs-fidelito-a7440496.html …;;;;8,0266E+17;https://twitter.com/MomoAdalois/status/802660019867160576;;
Shragi85;26/11/2016 21:47;0;0;You glorify Fidel Castro when you should report that the monster who subjected a nation to communist poverty and torture, the person resp...;;;;8,0266E+17;https://twitter.com/Shragi85/status/802660016553488385;;
Veki551155;26/11/2016 21:47;0;0;Crypto-Nazi Fidel Castro disclosed alt-right attitude during 1959 Face the Nation interview … pic.twitter.com/s9W69oxsZA;;;;8,0266E+17;https://twitter.com/Veki551155/status/802660012782919680;;
Aceman1138;26/11/2016 21:47;0;0;The world was rid of an evil tyrant that caused nothing but death, misery, poverty and persecution. #FidelCastro;;;#FidelCastro;8,0266E+17;https://twitter.com/Aceman1138/status/802660010723516416;;
parekh_time;26/11/2016 21:47;0;0;World leaders pay tribute to Cuban revolutionary Fidel Castro – video https://www. theguardian.com/world/video/20 16/nov/26/world-leaders-pay-tribute-to-cuban-revolutionary-fidel-castro-video?CMP=share_btn_tw …;;;;8,0266E+17;https://twitter.com/parekh_time/status/802660010484441088;;
News_Editorials;26/11/2016 21:47;0;0;"Dr. Claude W. Barnes: More people need to know how much Fidel Castro helped black people with more than words... http:// fb.me/1pp5zzBMW""";;;;8,0266E+17;https://twitter.com/News_Editorials/status/802660006738927616;;
FelixCMercado;26/11/2016 21:47;0;1;The internet's honeymoon with #JustinTrudeau comes to an end after he praises #FidelCastro http:// mashable.com/2016/11/26/int ernet-reactions-justin-trudeau-fidel-castro-statement/#hxNloHRTs054 … via @mashable #WTF;;@mashable;#JustinTrudeau #FidelCastro #hxNloHRTs054 #WTF;8,0266E+17;https://twitter.com/FelixCMercado/status/802660005589749760;;
MarcSmith13;26/11/2016 21:47;0;1;'Is this a real statement or parody?': Justin Trudeau slammed for praising Fidel Castro http:// read.bi/2fDnavj via @bi_politics;;@bi_politics;;8,0266E+17;https://twitter.com/MarcSmith13/status/802660004809601024;;
_nourk12;26/11/2016 21:47;0;0;People really need to read up on #FidelCastro;;;#FidelCastro;8,0266E+17;https://twitter.com/_nourk12/status/802660004226445312;;
NVPeople;26/11/2016 21:47;0;0;Fidel Castro 's death ends complicated chapter in baseball history http:// ow.ly/QVdM100qwki ^NYDailyNews;;;;8,0266E+17;https://twitter.com/NVPeople/status/802660002913628160;;
zesty_leftwing;26/11/2016 21:47;0;0;History Will be the Judge: #FidelCastro , 1926-2016 http://www. counterpunch.org/2016/11/25/his tory-will-be-the-judge-fidel-castro-1926-2016/ … pic.twitter.com/fCQSLJZv2G;;;#FidelCastro;8,0266E+17;https://twitter.com/zesty_leftwing/status/802659997557485568;;
JakeM_1998;26/11/2016 21:47;0;0;"Vladimir Putin sends condolences to Cuba, saying Fidel Castro was a reliable friend of Russia.""… https:// twitter.com/i/web/status/8 02659454370070528 …""";;;;8,0266E+17;https://twitter.com/JakeM_1998/status/802659997012426752;;
FOXuknews;26/11/2016 21:47;0;0;Fidel Castro , who led Cuba for a half-century, dies at 90 http:// to.pbs.org/2ghV2fr;;;;8,0266E+17;https://twitter.com/FOXuknews/status/802659996991455233;;
DevoraClark;26/11/2016 21:47;0;0;Donald Trump Releases Statement On Death Of Fidel Castro http://www. hannity.com/articles/elect ion-493995/donald-trump-releases-statement-on-death-15333581/ …;;;;8,0266E+17;https://twitter.com/DevoraClark/status/802659992893607936;;
ChicagoBill2;26/11/2016 21:47;0;0;Cuban Artist Arrested for ‘He’s Gone’ Graffiti Following Fidel Castro ’s Death http:// dlvr.it/MlZWJG pic.twitter.com/a8xYM8OQIS;;;;8,0266E+17;https://twitter.com/ChicagoBill2/status/802659992100667392;;
sidenote7;26/11/2016 21:47;0;0;. @GrowTheHeckUp on #Periscope : Fidel Castro Dead, Americans React! Hero or a Villian? #GrowTheHeckUp https://www. pscp.tv/w/awjAvTE0MjEw MTA5fDFlYUtibE5iemV2Sljs2q_Jf8s3lstLuAHijUKIm1K7NBlC20Sef-eRnNTTow== …;;@GrowTheHeckUp;#Periscope #GrowTheHeckUp;8,0266E+17;https://twitter.com/sidenote7/status/802659990825791488;;
ppocampos;26/11/2016 21:47;0;0;Cuba: Fidel followers remain nervous of US thaw #ObamaCuba #FidelCastro #FidelCastro … http:// dlvr.it/MlZWMk #ObamaCubaFidelCastro;;;#ObamaCuba #FidelCastro #FidelCastro #ObamaCubaFidelCastro;8,0266E+17;https://twitter.com/ppocampos/status/802659989856714752;;
agoatprobably;26/11/2016 21:47;2;4;i don't really have a fidel castro opinion. just thought you should know.;;;;8,0266E+17;https://twitter.com/agoatprobably/status/802659984697741313;;
Johanna_Egas;26/11/2016 21:47;0;0;How can anyone committed to human rights mourn Fidel Castro – a man who killed and repressed his own people? http://www. telegraph.co.uk/news/2016/11/2 6/can-anyone-committed-human-rights-mourn-fidel-castro-man-killed/?WT.mc_id=tmg_share_tw …;;;;8,0266E+17;https://twitter.com/Johanna_Egas/status/802659977852780544;;
GadflyQuebec;26/11/2016 21:47;0;0;#FidelCastro as seen by the @NYTimes - an American perspective on #Cuba and #uspoli http:// mobile.nytimes.com/2016/11/26/wor ld/americas/fidel-castro-dies.html …;;@NYTimes;#FidelCastro #Cuba #uspoli;8,0266E+17;https://twitter.com/GadflyQuebec/status/802659970697334784;;
TV_Signals;26/11/2016 21:47;0;0;"New Post: Pundits, Politicians & Celebrities Tweet About Fidel Castro &ndash; Sans Condolences - http:// tinyurl.com/zsmhkwu #TV";;;#TV;8,0266E+17;https://twitter.com/TV_Signals/status/802659968973344768;;
TLNBatonRouge;26/11/2016 21:47;0;0;Baton Rouge trends now: Fidel Castro , IKnowItsAPartyWhen, WhiteHouseExitPranks, ISpreadLoveBy and GlennExposedParty. http:// toplocalnow.com/us/baton-rouge ?section=trends …;;;;8,0266E+17;https://twitter.com/TLNBatonRouge/status/802659967173992449;;
TopOrlandoNow;26/11/2016 21:47;0;0;Orlando trends now: Fidel Castro , UltraLust2k16, IKnowItsAPartyWhen, ISpreadLoveBy and 4OUQA. http:// toplocalnow.com/us/orlando?sec tion=trends …;;;;8,0266E+17;https://twitter.com/TopOrlandoNow/status/802659964971925504;;
sherry_crowbar;26/11/2016 21:47;0;0;#China 's #Xinjiang #ET #alien #immigrants #passport #withdrawal and #earthquake , intentionally distracted by #FidelCastro 's #news ?;;;#China #Xinjiang #ET #alien #immigrants #passport #withdrawal #earthquake #FidelCastro #news;8,0266E+17;https://twitter.com/sherry_crowbar/status/802659961713008640;;
bortnick61;26/11/2016 21:47;0;0;anyone honoring Fidel Castro is a terrorist, oh Obama is attending well we all know Barak obama is a terrorist and a traitor to the USA;;;;8,0266E+17;https://twitter.com/bortnick61/status/802659956285505536;;
parekh_time;26/11/2016 21:47;0;0;Fidel Castro , Cuba’s revolutionary leader, dies aged 90 https://www. theguardian.com/world/fidel-ca stro …;;;;8,0266E+17;https://twitter.com/parekh_time/status/802659955614609412;;
GarciaMelissa21;26/11/2016 21:47;0;0;My daddy trying to text, #celebrating #cuba mi padre tratando de textear, #celebrando . #FidelCastro pic.twitter.com/G4dvzDPiQf;;;#celebrating #cuba #celebrando #FidelCastro;8,0266E+17;https://twitter.com/GarciaMelissa21/status/802659954175971328;;
Drunk_Mellie;26/11/2016 21:47;1;1;Well #FidelCastro did say that he would not die until #America was destroyed, and with #Trump elected President...;;;#FidelCastro #America #Trump;8,0266E+17;https://twitter.com/Drunk_Mellie/status/802659953223856128;;
BeccaArencibia;26/11/2016 21:46;0;2;Can't believe Fidel Castro is dead, wish my grandparents were here to see this;;;;8,0266E+17;https://twitter.com/BeccaArencibia/status/802659946236092416;;
1amyisraelchai;26/11/2016 21:46;0;0;Former president of Cuba Fidel Castro dies aged 90 http:// dailym.ai/2g1Al9Z;;;;8,0266E+17;https://twitter.com/1amyisraelchai/status/802659944940105728;;
Dreamgodknight;26/11/2016 21:46;0;0;Fidel Castro And The Cuban Role In Defeating Apartheid http:// fb.me/QyRHWJnz;;;;8,0266E+17;https://twitter.com/Dreamgodknight/status/802659941056217088;;
cafenetamerica;26/11/2016 21:46;1;0;Cuban Artist Arrested for ‘He’s Gone’ Graffiti Following Fidel Castro ’s Death http:// dlvr.it/MlZW7z #tcot #lnyhbt pic.twitter.com/Bi2wyTUTiv;;;#tcot #lnyhbt;8,0266E+17;https://twitter.com/cafenetamerica/status/802659936551378944;;
MikeLoweReports;26/11/2016 21:46;0;1;CHICAGO'S CUBAN COMMUNITY REACTS TO FIDEL CASTRO 'S DEATH: Many Cuban exiles in the city saw Fidel Castro as a... http:// fb.me/3G6vmEueI;;;;8,0266E+17;https://twitter.com/MikeLoweReports/status/802659933581774848;;
chiragwakaskar;26/11/2016 21:46;2;1;Video from death celebrations of #FidelCastro today at #littlehavana in #miami #florida pic.twitter.com/HsLj5JbD4j;;;#FidelCastro #littlehavana #miami #florida;8,0266E+17;https://twitter.com/chiragwakaskar/status/802659932868870145;;
zesty_liberal;26/11/2016 21:46;0;0;History Will be the Judge: #FidelCastro , 1926-2016 http://www. counterpunch.org/2016/11/25/his tory-will-be-the-judge-fidel-castro-1926-2016/ … pic.twitter.com/Q4VjaIyfxN;;;#FidelCastro;8,0266E+17;https://twitter.com/zesty_liberal/status/802659927177232388;;
fitgator89;26/11/2016 21:46;0;0;Anyone who praises the virtues of #FidelCastro should look at this cowardly act and wish him the most uncomfortable stay in hell. https:// twitter.com/davidorozco/st atus/802651487822348288 …;;;#FidelCastro;8,0266E+17;https://twitter.com/fitgator89/status/802659925822291969;;
noisufbackwards;26/11/2016 21:46;0;0;Donald Trump didn't hold back in his statement on Fidel Castro 's death http:// fb.me/33j5W39ys;;;;8,0266E+17;https://twitter.com/noisufbackwards/status/802659925696643072;;
RevolutionEyz;26/11/2016 21:46;0;0;. @GrowTheHeckUp on #Periscope : Fidel Castro Dead, Americans React! Hero or a Villian? #GrowTheHeckUp https://www. pscp.tv/w/awjCYzFETEtC b05QZExqSmJ8MWVhS2JsTmJ6ZXZKWNZijKxMWDhokntGPG3Kc4QHRv4DZl3Em2W3mDJdF1oI …;;@GrowTheHeckUp;#Periscope #GrowTheHeckUp;8,0266E+17;https://twitter.com/RevolutionEyz/status/802659924157284353;;
Rmills152;26/11/2016 21:46;0;0;Colin Kaepernick shows he's an unrepentant hypocrite in defending Fidel Castro http://www. charlotteobserver.com/opinion/articl e117091523.html …;;;;8,0266E+17;https://twitter.com/Rmills152/status/802659915252666368;;
C0D0C0;26/11/2016 21:46;0;0;The Internet Won't Stop Comparing Liam Neeson and Fidel Castro http://www. esquire.com/news-politics/ news/a50994/the-internet-wont-stop-comparing-liam-neeson-and-fidel-castro/ … via @Esquire;;@Esquire;;8,0266E+17;https://twitter.com/C0D0C0/status/802659914715840512;;
